Season,Week,Away,Home,Date,Road Open Spread,Road Close Spread,Opening Total,Home Open Spread,Home Close Spread,Closing Total,
2018,11,CAR,DET,2018-11-18, -3.5,-4,51.5,3.5,4,48,
2018,11,CIN,BAL,2018-11-18, 4.5,6.5,43.5,-4.5,-6.5,44,
2018,11,DAL,ATL,2018-11-18, 3.5,3.5,48,-3.5,-3.5,50,
2018,11,HOU,WAS,2018-11-18, -2.5,-3,43,2.5,3,40.5,
2018,11,MIN,CHI,2018-11-18, 3,2.5,45.5,-3,-2.5,44,
2018,11,PHI,NO,2018-11-18, 7.5,7,54,-7.5,-7,56.5,
2018,11,TB,NYG,2018-11-18, 1,3,52,-1,-3,54.5,
2018,11,TEN,IND,2018-11-18, 3,2,48,-3,-2,50,
2018,11,DEN,LAC,2018-11-18, 7,7.5,46.5,-7,-7.5,47,
2018,11,OAK,ARI,2018-11-18, 4,4.5,41,-4,-4.5,41,
2018,11,PIT,JAC,2018-11-18, -5,-4,47.5,5,4,47,
2018,11,KC,LAR,2018-11-19, 3.5,3,63.5,-3.5,-3,63.5,
2017,11,TEN,PIT,2017-11-16, 6.5,7,44,-6.5,-7,44.5,
2017,11,LAR,MIN,2017-11-19, 2,1,46,-2,-1,46,
2017,11,DET,CHI,2017-11-19, -3,-3,44,3,3,41,
2017,11,KC,NYG,2017-11-19, -12.5,-10,43.5,12.5,10,44.5,
2017,11,WAS,NO,2017-11-19, 7.5,9.5,50,-7.5,-9.5,52.5,
2017,11,JAC,CLE,2017-11-19, -7.5,-7.5,38,7.5,7.5,37,
2017,11,BAL,GB,2017-11-19, -1,-2.5,38.5,1,2.5,38.5,
2017,11,ARI,HOU,2017-11-19, -1.5,2.5,38.5,1.5,-2.5,38,
2017,11,BUF,LAC,2017-11-19, 4.5,7,43.5,-4.5,-7,41.5,
2017,11,CIN,DEN,2017-11-19, 2.5,2.5,40,-2.5,-2.5,37.5,
2017,11,NE,OAK,2017-11-19, -5.5,-7,50,5.5,7,55,
2017,11,PHI,DAL,2017-11-19, -3.5,-6,47,3.5,6,48,
2017,11,ATL,SEA,2017-11-20, 3,1,45,-3,-1,46,
2016,11,NO,CAR,2016-11-17, 4,3.5,52,-4,-3.5,52.5,
2016,11,CHI,NYG,2016-11-20, 7.5,7,45.5,-7.5,-7,41.5,
2016,11,ARI,MIN,2016-11-20, 0,2,41.5,0,-2,39.5,
2016,11,BAL,DAL,2016-11-20, 7.5,7,44,-7.5,-7,44.5,
2016,11,TEN,IND,2016-11-20, 3,3,53,-3,-3,53.5,
2016,11,BUF,CIN,2016-11-20, 3,2.5,47,-3,-2.5,48,
2016,11,PIT,CLE,2016-11-20, -9,-8,49.5,9,8,45.5,
2016,11,JAC,DET,2016-11-20, 6.5,5.5,47,-6.5,-5.5,47,
2016,11,TB,KC,2016-11-20, 7.5,7,44.5,-7.5,-7,45,
2016,11,MIA,LA,2016-11-20, 0,1,40.5,0,-1,39,
2016,11,PHI,SEA,2016-11-20, 6,6.5,45.5,-6,-6.5,43,
2016,11,NE,SF,2016-11-20, -13.5,-10.5,51.5,13.5,10.5,51.5,
2016,11,GB,WAS,2016-11-20, 2.5,2.5,50,-2.5,-2.5,48.5,
2016,11,HOU,OAK,2016-11-21, 5,6.5,46,-5,-6.5,45.5,
2015,11,TEN,JAC,2015-11-19, 3,3,44.5,-3,-3,41.5,
2015,11,STL,BAL,2015-11-22, -1,3,43,1,-3,41,
2015,11,WAS,CAR,2015-11-22, 7.5,7,45.5,-7.5,-7,44,
2015,11,DEN,CHI,2015-11-22, -2,-2.5,43,2,2.5,41.5,
2015,11,OAK,DET,2015-11-22, -1,-2,47.5,1,2,50,
2015,11,GB,MIN,2015-11-22, -1,-1,45,1,1,45,
2015,11,IND,ATL,2015-11-22, 6,3.5,47,-6,-3.5,47.5,
2015,11,DAL,MIA,2015-11-22, -1.5,-2.5,46,1.5,2.5,45,
2015,11,TB,PHI,2015-11-22, 6,7,45,-6,-7,46,
2015,11,NYJ,HOU,2015-11-22, -3,-4,40,3,4,40,
2015,11,CIN,ARI,2015-11-22, 3.5,4,47,-3.5,-4,48,
2015,11,SF,SEA,2015-11-22, 12,14,40.5,-12,-14,40,
2015,11,KC,SD,2015-11-22, -3.5,-3,45.5,3.5,3,45.5,
2015,11,BUF,NE,2015-11-23, 7.5,7,49.5,-7.5,-7,47.5,
2014,11,BUF,MIA,2014-11-13, 5,4,42.5,-5,-4,40.5,
2014,11,MIN,CHI,2014-11-16, 3,2.5,47,-3,-2.5,46.5,
2014,11,HOU,CLE,2014-11-16, 3,4.5,42.5,-3,-4.5,42,
2014,11,PHI,GB,2014-11-16, 4,4.5,56.5,-4,-4.5,55.5,
2014,11,SEA,KC,2014-11-16, 0,-1,42.5,0,1,43.5,
2014,11,ATL,CAR,2014-11-16, 0,-2.5,46,0,2.5,46.5,
2014,11,CIN,NO,2014-11-16, 6,8.5,50.5,-6,-8.5,51,
2014,11,TB,WAS,2014-11-16, 7,6.5,45,-7,-6.5,45.5,
2014,11,DEN,STL,2014-11-16, -9,-8,50.5,9,8,49.5,
2014,11,SF,NYG,2014-11-16, -3,-4,43.5,3,4,45,
2014,11,OAK,SD,2014-11-16, 9.5,10,44,-9.5,-10,,
2014,11,DET,ARI,2014-11-16, 2.5,-1,41.5,-2.5,1,41.5,
2014,11,NE,IND,2014-11-16, 2.5,3,57,-2.5,-3,58,
2014,11,PIT,TEN,2014-11-17, -5,-7,47,5,7,46.5,
2013,11,IND,TEN,2013-11-14, -1,-2.5,42,1,2.5,42,
2013,11,NYJ,BUF,2013-11-17, 0,-1,40.5,0,1,39.5,
2013,11,ATL,TB,2013-11-17, 0,1,43.5,0,-1,44,
2013,11,DET,PIT,2013-11-17, -3,-3,47.5,3,3,45,
2013,11,WAS,PHI,2013-11-17, 3.5,4.5,52,-3.5,-4.5,54.5,
2013,11,SD,MIA,2013-11-17, 0,-2.5,45.5,0,2.5,44,
2013,11,BAL,CHI,2013-11-17, 3,4,46.5,-3,-4,41,
2013,11,CLE,CIN,2013-11-17, 6,4,41.5,-6,-4,40,
2013,11,OAK,HOU,2013-11-17, 7,10.5,43.5,-7,-10.5,41,
2013,11,ARI,JAC,2013-11-17, -6.5,-9.5,41,6.5,9.5,40.5,
2013,11,KC,DEN,2013-11-17, 9.5,7.5,51,-9.5,-7.5,48.5,
2013,11,MIN,SEA,2013-11-17, 13,13,46.5,-13,-13,45,
2013,11,SF,NO,2013-11-17, 3,3.5,47.5,-3,-3.5,50,
2013,11,GB,NYG,2013-11-17, 6.5,3.5,43,-6.5,-3.5,41,
2013,11,NE,CAR,2013-11-18, 1,3,44.5,-1,-3,46.5,
2012,11,MIA,BUF,2012-11-15, 1,1,46,-1,-1,46,
2012,11,TB,CAR,2012-11-18, -1,-1,48,1,1,46,
2012,11,CLE,DAL,2012-11-18, 9.5,7,44,-9.5,-7,43.5,
2012,11,GB,DET,2012-11-18, -3,-3,51,3,3,53.5,
2012,11,JAC,HOU,2012-11-18, 16,15,42.5,-16,-15,40.5,
2012,11,ARI,ATL,2012-11-18, 10.5,9.5,46,-10.5,-9.5,43,
2012,11,CIN,KC,2012-11-18, -3.5,-3,44,3.5,3,41,
2012,11,PHI,WAS,2012-11-18, 3.5,3.5,45,-3.5,-3.5,46,
2012,11,NYJ,STL,2012-11-18, 3,3.5,38,-3,-3.5,38,
2012,11,IND,NE,2012-11-18, 9.5,10,53,-9.5,-10,54.5,
2012,11,NO,OAK,2012-11-18, -6.5,-6,54,6.5,6,56.5,
2012,11,SD,DEN,2012-11-18, 7,7.5,51,-7,-7.5,47.5,
2012,11,BAL,PIT,2012-11-18, 4,-3,46,-4,3,41,
2012,11,CHI,SF,2012-11-19, 6.5,3.5,37.5,-6.5,-3.5,34.5,
2011,11,NYJ,DEN,2011-11-17, -5,-6,42.5,5,6,38.5,
2011,11,BUF,MIA,2011-11-20, 1,3,43,-1,-3,44,
2011,11,CIN,BAL,2011-11-20, 9,7,41.5,-9,-7,40,
2011,11,JAC,CLE,2011-11-20, 1,1,36.5,-1,-1,34.5,
2011,11,OAK,MIN,2011-11-20, 1,1,44,-1,-1,46,
2011,11,CAR,DET,2011-11-20, 7,7,48.5,-7,-7,47.5,
2011,11,TB,GB,2011-11-20, 13,13.5,49,-13,-13.5,48.5,
2011,11,DAL,WAS,2011-11-20, -9,-7,41.5,9,7,43,
2011,11,ARI,SF,2011-11-20, 10,10,41.5,-10,-10,40.5,
2011,11,SEA,STL,2011-11-20, 3,3,37.5,-3,-3,40.5,
2011,11,TEN,ATL,2011-11-20, 6.5,6,44.5,-6.5,-6,44,
2011,11,SD,CHI,2011-11-20, 4,4.5,46.5,-4,-4.5,45,
2011,11,PHI,NYG,2011-11-20, 3.5,6,47,-3.5,-6,45.5,
2011,11,KC,NE,2011-11-21, 14.5,17,48,-14.5,-17,46,
2010,11,CHI,MIA,2010-11-18, 0,3,39.5,0,-3,40,
2010,11,OAK,PIT,2010-11-21, 9.5,7,41.5,-9.5,-7,41,
2010,11,HOU,NYJ,2010-11-21, 8,7,44.5,-8,-7,46,
2010,11,BAL,CAR,2010-11-21, -10,-13,37,10,13,37,
2010,11,WAS,TEN,2010-11-21, 8,7,43,-8,-7,44,
2010,11,DET,DAL,2010-11-21, 8.5,6,46,-8.5,-6,47.5,
2010,11,GB,MIN,2010-11-21, -1,-3,43.5,1,3,45,
2010,11,BUF,CIN,2010-11-21, 5,4,43.5,-5,-4,41,
2010,11,CLE,JAC,2010-11-21, 1.5,3,42,-1.5,-3,43,
2010,11,ARI,KC,2010-11-21, 8.5,7,42,-8.5,-7,45,
2010,11,SEA,NO,2010-11-21, 13,11,44,-13,-11,44.5,
2010,11,ATL,STL,2010-11-21, -3,-3,43,3,3,43,
2010,11,TB,SF,2010-11-21, 3,4,40.5,-3,-4,41,
2010,11,IND,NE,2010-11-21, 3,4,50.5,-3,-4,49.5,
2010,11,NYG,PHI,2010-11-21, 3,3,48,-3,-3,47.5,
2010,11,DEN,SD,2010-11-22, 9.5,9,48,-9.5,-9,50,
2009,11,MIA,CAR,2009-11-19, 3,3,43.5,-3,-3,42,
2009,11,CLE,DET,2009-11-22, 3.5,3,38.5,-3.5,-3,37.5,
2009,11,BUF,JAC,2009-11-22, 9,9,42.5,-9,-9,41,
2009,11,PIT,KC,2009-11-22, -11,-11,38.5,11,11,39.5,
2009,11,IND,BAL,2009-11-22, 0,-1,44.5,0,1,44,
2009,11,ATL,NYG,2009-11-22, 7,8,46.5,-7,-8,46,
2009,11,SF,GB,2009-11-22, 5.5,6,42.5,-5.5,-6,42,
2009,11,SEA,MIN,2009-11-22, 12,11,46.5,-12,-11,47,
2009,11,WAS,DAL,2009-11-22, 13.5,11,41.5,-13.5,-11,41.5,
2009,11,NO,TB,2009-11-22, -13,-11,51,13,11,51,
2009,11,ARI,STL,2009-11-22, -10,-9,46,10,9,46.5,
2009,11,NYJ,NE,2009-11-22, 12,11,45,-12,-11,45,
2009,11,CIN,OAK,2009-11-22, -10,-9,35.5,10,9,36,
2009,11,SD,DEN,2009-11-22, -5,-6,43,5,6,41.5,
2009,11,PHI,CHI,2009-11-22, -1,-3,45,1,3,46.5,
2009,11,TEN,HOU,2009-11-23, 3.5,3,48,-3.5,-3,48,
2008,11,NYJ,NE,2008-11-13, 3,3,40,-3,-3,40.5,
2008,11,DEN,ATL,2008-11-16, 5.5,7,50,-5.5,-7,51.5,
2008,11,OAK,MIA,2008-11-16, 12,10,38.5,-12,-10,38,
2008,11,BAL,NYG,2008-11-16, 7,7,42,-7,-7,39,
2008,11,HOU,IND,2008-11-16, 10,8,49,-10,-8,50.5,
2008,11,CHI,GB,2008-11-16, 3.5,4,44,-3.5,-4,43,
2008,11,PHI,CIN,2008-11-16, -10,-9,43,10,9,41,
2008,11,NO,KC,2008-11-16, -4.5,-6,47.5,4.5,6,51,
2008,11,DET,CAR,2008-11-16, 15,14,38.5,-15,-14,40.5,
2008,11,MIN,TB,2008-11-16, 4,5,39.5,-4,-5,39.5,
2008,11,STL,SF,2008-11-16, 7,7,44.5,-7,-7,43.5,
2008,11,ARI,SEA,2008-11-16, -2.5,-3,48.5,2.5,3,47.5,
2008,11,TEN,JAC,2008-11-16, -2.5,-3,38.5,2.5,3,39.5,
2008,11,SD,PIT,2008-11-16, 3.5,5,43,-3.5,-5,40.5,
2008,11,DAL,WAS,2008-11-16, 0,-2,45,0,2,42.5,
2008,11,CLE,BUF,2008-11-17, 4.5,5,43,-4.5,-5,40.5,
2007,11,SD,JAC,2007-11-18, 3,3,40.5,-3,-3,40.5,
2007,11,KC,IND,2007-11-18, 15,15,44.5,-15,-15,41.5,
2007,11,OAK,MIN,2007-11-18, 7,5,36.5,-7,-5,35,
2007,11,CLE,BAL,2007-11-18, -2.5,-1,43.5,2.5,1,43.5,
2007,11,TB,ATL,2007-11-18, -3,-3,35.5,3,3,35.5,
2007,11,ARI,CIN,2007-11-18, 3.5,3,48,-3.5,-3,48.5,
2007,11,MIA,PHI,2007-11-18, 11,10,46.5,-11,-10,40.5,
2007,11,CAR,GB,2007-11-18, 11,10,37.5,-11,-10,37,
2007,11,NYG,DET,2007-11-18, 0,-3,50,0,3,47.5,
2007,11,NO,HOU,2007-11-18, -1,2,47,1,-2,50,
2007,11,PIT,NYJ,2007-11-18, -10,-9,40.5,10,9,40,
2007,11,WAS,DAL,2007-11-18, 12,11,47,-12,-11,46.5,
2007,11,STL,SF,2007-11-18, -3,-3,40.5,3,3,39,
2007,11,CHI,SEA,2007-11-18, 6,6,37.5,-6,-6,38,
2007,11,NE,BUF,2007-11-18, -16,-16,46.5,16,16,46,
2007,11,TEN,DEN,2007-11-19, 2,1,38,-2,-1,38,
2018,12,CHI,DET,2018-11-22, -3.5,-3,46,3.5,3,43,
2018,12,WAS,DAL,2018-11-22, 7.5,7,41,-7.5,-7,40,
2018,12,ATL,NO,2018-11-22, 13,11.5,59,-13,-11.5,61,
2018,12,CLE,CIN,2018-11-25, 3,-1,47.5,-3,1,46.5,
2018,12,JAC,BUF,2018-11-25, -3,-3,38,3,3,36.5,
2018,12,MIA,IND,2018-11-25, 10,9,50.5,-10,-9,52.5,
2018,12,NE,NYJ,2018-11-25, -8,-13,47,8,13,46.5,
2018,12,NYG,PHI,2018-11-25, 5.5,4.5,46.5,-5.5,-4.5,49,
2018,12,OAK,BAL,2018-11-25, 11.5,13,42.5,-11.5,-13,42,
2018,12,SEA,CAR,2018-11-25, 3,3,47,-3,-3,46.5,
2018,12,SF,TB,2018-11-25, 3.5,1.5,54.5,-3.5,-1.5,54.5,
2018,12,ARI,LAC,2018-11-25, 11.5,14,44.5,-11.5,-14,43.5,
2018,12,PIT,DEN,2018-11-25, -3.5,-3,47.5,3.5,3,47.5,
2018,12,GB,MIN,2018-11-25, 4,4,48,-4,-4,48.5,
2018,12,TEN,HOU,2018-11-26, 6.5,3.5,41,-6.5,-3.5,42.5,
2017,12,MIN,DET,2017-11-23, 1,-2.5,44.5,-1,2.5,44.5,
2017,12,LAC,DAL,2017-11-23, 3.5,-1,48,-3.5,1,48,
2017,12,NYG,WAS,2017-11-23, 7.5,7,44.5,-7.5,-7,44.5,
2017,12,BUF,KC,2017-11-26, 9.5,8.5,45,-9.5,-8.5,47.5,
2017,12,MIA,NE,2017-11-26, 17,17,47.5,-17,-17,49,
2017,12,CAR,NYJ,2017-11-26, -4.5,-5.5,39.5,4.5,5.5,39.5,
2017,12,CHI,PHI,2017-11-26, 13.5,14,44,-13.5,-14,43.5,
2017,12,TB,ATL,2017-11-26, 10,10.5,49,-10,-10.5,47,
2017,12,CLE,CIN,2017-11-26, 8,7.5,38,-8,-7.5,39,
2017,12,TEN,IND,2017-11-26, -4.5,-3,44,4.5,3,46.5,
2017,12,NO,LAR,2017-11-26, 2.5,2.5,54,-2.5,-2.5,54,
2017,12,SEA,SF,2017-11-26, -7,-7,42,7,7,45,
2017,12,DEN,OAK,2017-11-26, 5,3.5,43,-5,-3.5,41,
2017,12,JAC,ARI,2017-11-26, -4,-6.5,38,4,6.5,37.5,
2017,12,GB,PIT,2017-11-26, 13.5,14,42.5,-13.5,-14,43,
2017,12,HOU,BAL,2017-11-27, 7.5,7.5,38,-7.5,-7.5,39.5,
2016,12,MIN,DET,2016-11-24, 2.5,2,42.5,-2.5,-2,42,
2016,12,WAS,DAL,2016-11-24, 7,5.5,48,-7,-5.5,53,
2016,12,PIT,IND,2016-11-24, -2.5,-8,53.5,2.5,8,50,
2016,12,NYG,CLE,2016-11-27, -7,-6.5,44.5,7,6.5,47,
2016,12,SF,MIA,2016-11-27, 7.5,7,45.5,-7.5,-7,44.5,
2016,12,LA,NO,2016-11-27, 6.5,7.5,45.5,-6.5,-7.5,46,
2016,12,TEN,CHI,2016-11-27, -1,-6.5,44.5,1,6.5,41.5,
2016,12,JAC,BUF,2016-11-27, 7,8.5,46,-7,-8.5,43.5,
2016,12,ARI,ATL,2016-11-27, 4,3.5,50.5,-4,-3.5,49,
2016,12,CIN,BAL,2016-11-27, 3.5,3.5,41.5,-3.5,-3.5,42,
2016,12,SD,HOU,2016-11-27, 1,-2.5,47,-1,2.5,45.5,
2016,12,SEA,TB,2016-11-27, -5.5,-5,44.5,5.5,5,46,
2016,12,KC,DEN,2016-11-27, 3.5,3.5,40.5,-3.5,-3.5,40,
2016,12,CAR,OAK,2016-11-27, 3.5,3.5,48,-3.5,-3.5,48.5,
2016,12,NE,NYJ,2016-11-27, -8.5,-9,47,8.5,9,48,
2016,12,GB,PHI,2016-11-28, 3.5,4,48,-3.5,-4,47,
2015,12,PHI,DET,2015-11-26, -1,3,46.5,1,-3,46.5,
2015,12,CAR,DAL,2015-11-26, 1.5,-1,46,-1.5,1,44.5,
2015,12,CHI,GB,2015-11-26, 8,7.5,48,-8,-7.5,45,
2015,12,NO,HOU,2015-11-29, 3,3.5,48,-3,-3.5,50.5,
2015,12,BUF,KC,2015-11-29, 6,4.5,42,-6,-4.5,41,
2015,12,SD,JAC,2015-11-29, 5,5,45,-5,-5,47,
2015,12,MIN,ATL,2015-11-29, 2.5,2,45,-2.5,-2,45,
2015,12,MIA,NYJ,2015-11-29, 3.5,4.5,43,-3.5,-4.5,44,
2015,12,NYG,WAS,2015-11-29, -1,-1,46.5,1,1,47.5,
2015,12,OAK,TEN,2015-11-29, -2,-1,45,2,1,45,
2015,12,STL,CIN,2015-11-29, 9,10.5,42,-9,-10.5,42,
2015,12,TB,IND,2015-11-29, 3,3,46.5,-3,-3,46.5,
2015,12,ARI,SF,2015-11-29, -10.5,-7.5,44.5,10.5,7.5,45,
2015,12,PIT,SEA,2015-11-29, 4,3,44.5,-4,-3,46.5,
2015,12,NE,DEN,2015-11-29, -5,-2.5,46,5,2.5,43,
2015,12,BAL,CLE,2015-11-30, 1,6,42,-1,-6,41,
2014,12,KC,OAK,2014-11-20, -6,-7.5,43.5,6,7.5,42,
2014,12,CLE,ATL,2014-11-23, 3,3,46.5,-3,-3,48.5,
2014,12,TEN,PHI,2014-11-23, 11,11,48.5,-11,-11,49,
2014,12,DET,NE,2014-11-23, 7,7.5,48,-7,-7.5,47.5,
2014,12,GB,MIN,2014-11-23, -10,-7.5,48,10,7.5,50,
2014,12,JAC,IND,2014-11-23, 13.5,13,50.5,-13.5,-13,49,
2014,12,CIN,HOU,2014-11-23, 2,3,43.5,-2,-3,44.5,
2014,12,TB,CHI,2014-11-23, 5.5,4,46.5,-5.5,-4,47,
2014,12,ARI,SEA,2014-11-23, 7,7.5,43,-7,-7.5,42,
2014,12,STL,SD,2014-11-23, 6.5,4,44.5,-6.5,-4,43.5,
2014,12,MIA,DEN,2014-11-23, 7.5,6.5,50,-7.5,-6.5,47.5,
2014,12,WAS,SF,2014-11-23, 8,9,44,-8,-9,44,
2014,12,DAL,NYG,2014-11-23, -3,-4,47,3,4,48.5,
2014,12,NYJ,BUF,2014-11-23, 4,2.5,39.5,-4,-2.5,42,
2014,12,BAL,NO,2014-11-24, 3.5,2.5,49.5,-3.5,-2.5,50.5,
2013,12,NO,ATL,2013-11-21, -7,-7.5,53,7,7.5,52.5,
2013,12,PIT,CLE,2013-11-24, 1,2.5,41,-1,-2.5,40,
2013,12,TB,DET,2013-11-24, 10,7,48.5,-10,-7,48.5,
2013,12,MIN,GB,2013-11-24, 5,6,45,-5,-6,44.5,
2013,12,JAC,HOU,2013-11-24, 11,10.5,43,-11,-10.5,44,
2013,12,NYJ,BAL,2013-11-24, 3,4,40,-3,-4,38,
2013,12,SD,KC,2013-11-24, 5,3.5,41.5,-5,-3.5,43,
2013,12,CHI,STL,2013-11-24, 1,1,41.5,-1,-1,43,
2013,12,CAR,MIA,2013-11-24, -4,-4.5,45,4,4.5,46,
2013,12,IND,ARI,2013-11-24, 1,3.5,44,-1,-3.5,44.5,
2013,12,TEN,OAK,2013-11-24, 1,-2.5,41.5,-1,2.5,42,
2013,12,DAL,NYG,2013-11-24, 1,1,46.5,-1,-1,44.5,
2013,12,DEN,NE,2013-11-24, -1,1,57,1,-1,54,
2013,12,SF,WAS,2013-11-25, -4.5,-5.5,49,4.5,5.5,45.5,
2012,12,HOU,DET,2012-11-22, -3.5,-3.5,49,3.5,3.5,48.5,
2012,12,WAS,DAL,2012-11-22, 4.5,3.5,46,-4.5,-3.5,47,
2012,12,NE,NYJ,2012-11-22, -7,-7,51,7,7,48,
2012,12,BUF,IND,2012-11-25, 3,2,52.5,-3,-2,51,
2012,12,PIT,CLE,2012-11-25, -1,-1,34,1,1,33,
2012,12,OAK,CIN,2012-11-25, 7,9.5,49,-7,-9.5,50.5,
2012,12,MIN,CHI,2012-11-25, 6.5,6.5,38.5,-6.5,-6.5,38.5,
2012,12,TEN,JAC,2012-11-25, -3,-3.5,43.5,3,3.5,45,
2012,12,ATL,TB,2012-11-25, 0,-1,48,0,1,50.5,
2012,12,SEA,MIA,2012-11-25, -1,-3,38,1,3,37.5,
2012,12,DEN,KC,2012-11-25, -10,-10,44,10,10,41.5,
2012,12,BAL,SD,2012-11-25, -1,-1,47,1,1,46.5,
2012,12,SF,NO,2012-11-25, 0,-1,48,0,1,50,
2012,12,STL,ARI,2012-11-25, 1,1,37.5,-1,-1,36,
2012,12,GB,NYG,2012-11-25, 1,1.5,49,-1,-1.5,50,
2012,12,CAR,PHI,2012-11-26, -1,-3,41,1,3,41.5,
2011,12,GB,DET,2011-11-24, -7,-5,55.5,7,5,55,
2011,12,MIA,DAL,2011-11-24, 9,7,44,-9,-7,45.5,
2011,12,SF,BAL,2011-11-24, 4.5,3.5,39,-4.5,-3.5,40,
2011,12,BUF,NYJ,2011-11-27, 9,9,43,-9,-9,42.5,
2011,12,CLE,CIN,2011-11-27, 7,7,36,-7,-7,38.5,
2011,12,HOU,JAC,2011-11-27, -3.5,-7,39.5,3.5,7,37,
2011,12,CAR,IND,2011-11-27, -3.5,-4,43.5,3.5,4,46.5,
2011,12,TB,TEN,2011-11-27, 3.5,3,42,-3.5,-3,43.5,
2011,12,CHI,OAK,2011-11-27, -1,3,45.5,1,-3,40.5,
2011,12,WAS,SEA,2011-11-27, 5,3,37.5,-5,-3,37,
2011,12,DEN,SD,2011-11-27, 6.5,4.5,44.5,-6.5,-4.5,42,
2011,12,NE,PHI,2011-11-27, -3,-3,50.5,3,3,50.5,
2011,12,ARI,STL,2011-11-27, 3,3,39.5,-3,-3,40,
2011,12,MIN,ATL,2011-11-27, 9,10,44.5,-9,-10,44,
2011,12,PIT,KC,2011-11-27, -10.5,-10.5,39.5,10.5,10.5,41,
2011,12,NYG,NO,2011-11-28, 6.5,7,51.5,-6.5,-7,51,
2010,12,NE,DET,2010-11-25, -8.5,-6,51,8.5,6,50.5,
2010,12,NO,DAL,2010-11-25, -3,-5,50.5,3,5,48,
2010,12,CIN,NYJ,2010-11-25, 10.5,10,43.5,-10.5,-10,43,
2010,12,MIN,WAS,2010-11-28, 1,-3,43,-1,3,43.5,
2010,12,PIT,BUF,2010-11-28, -6,-7,42,6,7,43.5,
2010,12,TEN,HOU,2010-11-28, 7,5,45.5,-7,-5,46.5,
2010,12,JAC,NYG,2010-11-28, 10,8,45.5,-10,-8,42.5,
2010,12,CAR,CLE,2010-11-28, 11,8,38,-11,-8,37.5,
2010,12,GB,ATL,2010-11-28, 0,3,47.5,0,-3,47.5,
2010,12,MIA,OAK,2010-11-28, 0,3,38,0,-3,38,
2010,12,KC,SEA,2010-11-28, 0,-2,43,0,2,45,
2010,12,TB,BAL,2010-11-28, 9.5,8,40.5,-9.5,-8,41,
2010,12,PHI,CHI,2010-11-28, -3,-3,41.5,3,3,41.5,
2010,12,STL,DEN,2010-11-28, 4,3,44,-4,-3,46.5,
2010,12,SD,IND,2010-11-28, 2.5,2,51.5,-2.5,-2,50,
2010,12,SF,ARI,2010-11-29, 0,-2,39.5,0,2,41.5,
2009,12,GB,DET,2009-11-26, -12,-11,47.5,12,11,48,
2009,12,OAK,DAL,2009-11-26, 15,14,40.5,-15,-14,40.5,
2009,12,NYG,DEN,2009-11-26, -5.5,-5,42,5.5,5,43.5,
2009,12,IND,HOU,2009-11-29, -3,-3,48.5,3,3,48,
2009,12,CLE,CIN,2009-11-29, 15,12,37.5,-15,-12,39.5,
2009,12,WAS,PHI,2009-11-29, 10,10,41,-10,-10,40.5,
2009,12,MIA,BUF,2009-11-29, -3,-4,39,3,4,38,
2009,12,SEA,STL,2009-11-29, -2.5,-3,42,2.5,3,42.5,
2009,12,TB,ATL,2009-11-29, 12.5,13,46,-12.5,-13,46,
2009,12,CAR,NYJ,2009-11-29, 2.5,3,41.5,-2.5,-3,41,
2009,12,JAC,SF,2009-11-29, 3,3,41.5,-3,-3,42.5,
2009,12,KC,SD,2009-11-29, 14.5,13,45,-14.5,-13,44.5,
2009,12,CHI,MIN,2009-11-29, 12,10,47,-12,-10,47,
2009,12,ARI,TEN,2009-11-29, 0,3,47,0,-3,44.5,
2009,12,PIT,BAL,2009-11-29, 9,8,35,-9,-8,35,
2009,12,NE,NO,2009-11-30, 2.5,2,55.5,-2.5,-2,57,
2008,12,CIN,PIT,2008-11-20, 11,12,36.5,-11,-12,34.5,
2008,12,HOU,CLE,2008-11-23, 3,3,48.5,-3,-3,49.5,
2008,12,BUF,KC,2008-11-23, -3,-3,43.5,3,3,43,
2008,12,NYJ,TEN,2008-11-23, 5,6,40,-5,-6,41,
2008,12,NE,MIA,2008-11-23, 2,-2,42,-2,2,42.5,
2008,12,SF,DAL,2008-11-23, 12,10,47.5,-12,-10,45.5,
2008,12,TB,DET,2008-11-23, -10,-8,41.5,10,8,42,
2008,12,PHI,BAL,2008-11-23, 0,2,39,0,-2,39.5,
2008,12,CHI,STL,2008-11-23, -9,-7,43,9,7,44.5,
2008,12,MIN,JAC,2008-11-23, 0,2,39.5,0,-2,41.5,
2008,12,OAK,DEN,2008-11-23, 11,9,43,-11,-9,43.5,
2008,12,CAR,ATL,2008-11-23, 0,-1,41.5,0,1,41,
2008,12,WAS,SEA,2008-11-23, -3.5,-3,41,3.5,3,40,
2008,12,NYG,ARI,2008-11-23, -3,-3,47.5,3,3,48,
2008,12,IND,SD,2008-11-23, 2.5,3,50.5,-2.5,-3,48.5,
2008,12,GB,NO,2008-11-24, 2.5,0,53,-2.5,0,51.5,
2007,12,GB,DET,2007-11-22, -3,-3,47.5,3,3,46.5,
2007,12,NYJ,DAL,2007-11-22, 14.5,14,48,-14.5,-14,47.5,
2007,12,IND,ATL,2007-11-22, -12,-13,42,12,13,41,
2007,12,TEN,CIN,2007-11-25, -1.5,0,47,1.5,0,47,
2007,12,BUF,JAC,2007-11-25, 9,9,36,-9,-9,37,
2007,12,OAK,KC,2007-11-25, 7,4,34.5,-7,-4,34.5,
2007,12,HOU,CLE,2007-11-25, 4,3,52,-4,-3,52,
